"KOL ID","KOL Name","Updates","Image Link","Source Link","AA Comments","validation error message","validation action"
"NCN_00626","Arnaldo Isa","","https://neurologyorlando.com/images/dr-isa-lg.jpg","https://neurologyorlando.com/arnaldo-isa-m-d.html","","",""
"NCN_00627","Charles Edward Kamen","","https://sa1s3optim.patientpop.com/assets/docs/420920.jpg","https://www.lvneuro.com/content/dr-charles-kamen","","",""
"NCN_00628","Kristin Marie Kim","","https://media.licdn.com/dms/image/C4E03AQG7jrTQTBf5ww/profile-displayphoto-shrink_800_800/0/1516863556599?e=1712793600&v=beta&t=PvE3DccVhgfwpmDrSS-PSTbO5J7w7JE18I4E6SY0pzA","https://www.linkedin.com/in/kristin-kim-a2343282/","","",""
"NCN_00629","Anthony Price Knox","","https://www.yorkhospital.com/wp-content/uploads/Knox_Anthony_MD.jpg","https://www.yorkhospital.com/providers/anthony-knox/","","",""
"NCN_00630","Farrukh Ahmad Kureishy","","https://17sea6.p3cdn1.secureserver.net/wp-content/uploads/2022/05/Untitled-design-2022-05-27T164518.089.jpg","https://warnerhospital.org/physicians/family-medicine/","","",""
"NCN_00631","Ulla Kristiina Laakso","","https://www.drlaakso.com/images/dr-laakso-nyc.jpg","https://www.drlaakso.com/new-york-city-psychiatrist/","","",""
"NCN_00633","Jason Elia Mastor","","https://piedmonthealthcare.com/wp-content/uploads/2022/04/Jason-Mastor.png","https://piedmonthealthcare.com/provider/mastor-jason-md/","","",""
"NCN_00634","Gregory Warren Mattingly","","https://stcharlespsychiatricassociates.com/wp-content/uploads//Mattingly_at_desk.jpg","https://stcharlespsychiatricassociates.com/staff/greg-mattingly-md/","","",""
"NCN_00635","Kaylee Ann Mehlman (Adams)","","https://www.ascp.com/photos/alumni/thumb_87758856-b150-4535-bea5-2b2ec0158c59.jpeg","https://www.ascp.com/member/kayleemehlman","","",""
"NCN_00636","Eric S Molho","","https://www.amc.edu/wp-content/uploads/sites/3/fly-images/7019/Molho_Eric_GME_faculty-160x205-c.jpg","https://www.amc.edu/education/residencies-fellowships/movement-disorders-fellowship-non-acgme/movement-disorders-fellowship-non-acgme-meet-us/","","",""
"NCN_00638","John Westbrook Norton","","https://cdn.ce21.com/images/nRCDIlFkAUeZPeuEyGFr4Q-200.jpg","https://www.thecmecenter.org/speaker/john-norton-977261","","",""
"NCN_00639","Olufunmilayo Omojowo-Ilori","","https://amityhealthservices.com/wp-content/uploads/2023/10/Untitled-design-79.png","https://amityhealthservices.com/our-team/","","",""
"NCN_00640","Lawrence Allen Pardee","","https://www.rochesterregional.org/-/media/misc-root-level-media/pardeeallen.jpg?h=1050&w=700&hash=00A0A20D99B07BF8B8FC314511EFA9E1","https://www.rochesterregional.org/physician-directory/p/pardee-lawrence","","",""
"NCN_00642","Renee A Pfeiffer","","https://a.mktgcdn.com/p/ha7DeD_SvrRe9aBm_dG_7_CCTLAJLylPoP7Zp_NJkZs/285x285.jpg","https://doctor.webmd.com/doctor/renee-pfeiffer-4dc2359e-2baa-4acd-9845-3aeabc525d6c-overview","","",""
"NCN_00643","Carmen Vincent Pinto","","https://doximity-res.cloudinary.com/images/f_auto,q_auto,t_public_profile_photo_320x320/l6vx47dmbrchsaqidrq2/carmen-pinto-md-elizabethtown-ky.jpg","https://health.usnews.com/doctors/carmen-pinto-390943","","",""
"NCN_00644","James S Pratty","","https://images.squarespace-cdn.com/content/v1/5728e7a38259b51ac45bbd53/1462488049437-0024NE5USOHH1597ZRPO/image-asset.png?format=1000w","https://www.amhamedicalgroup.com/about","","",""
"NCN_00646","Ajay Kumar Sharma","","https://www.genesishcs.org/sites/default/files/styles/doctor_image_desktop/public/img-doctors-Dr-Ajay-Sharma.jpg?itok=6uizkXu5","https://www.genesishcs.org/find-doctors/sharma-ajay-k","","",""
"NCN_00648","Alexander William Threlfall","","https://srhealth.org/wp-content/uploads/2017/07/Threlfall-IMG_7676.jpg","https://srhealth.org/your-visit/find-a-doctor/?sf_paged=8","","",""
"NCN_00649","Reinaldo Diaz Verson","","https://threebestrated.com/images/ReinaldoDVersonMDStFrancisColumbusClinic-Columbus-GA.jpeg","https://threebestrated.com/neurologists/reinaldo-d-verson--md---st-francis-columbus-clinic-columbus-484139635","","",""
"NCN_00650","Cheryl Harriet Waters","","https://documentapi-fargate-documentbucket-15qi4tpdvnhlz.s3.amazonaws.com/213/1084bc50-e609-11ea-9e6a-7500c6711ca0.jpg","https://doctors.columbia.edu/us/ny/new-york/cheryl-h-waters-md-710-west-168th-street","","",""
"NCN_00651","Lisa B Weldon","","https://media.licdn.com/dms/image/D4E03AQH15dUmyaXtwA/profile-displayphoto-shrink_800_800/0/1689597759195?e=2147483647&v=beta&t=sVqBFDNXe7zFwCm-cTTo6cGANhS8bR_2Mql3qcsJxFQ","https://www.linkedin.com/in/lvonbraun","","",""
"NCN_00652","Douglas Paul Wornell","","https://m.media-amazon.com/images/S/amzn-author-media-prod/iafdp9uldoulhb8be2bcaff776.jpg","https://www.amazon.com/stores/Doug-Wornell/author/B006390JVW?ref=dbs_a_mng_rwt_scns_share&isDramIntegrated=true&shoppingPortalEnabled=true","","",""
"NCN_00653","Xiaojuan (Carol) Yuan","","https://www.charteroakhospital.com/wp-content/uploads/2023/08/Dr.-Carol-Yuan-Pharmacist-e1692205324715.jpg","https://www.charteroakhospital.com/location/meet-your-care-team/#specialties-info","","",""
"NCN_00655","Amy Deal Ames","","https://media.licdn.com/dms/image/C4E03AQE1Sffpl1l01w/profile-displayphoto-shrink_800_800/0/1582414847695?e=2147483647&v=beta&t=zK4dE9SuoVL4AYsAdBq0XxvanIOV0eGf_Uviz2lFqDY","https://www.linkedin.com/in/amydealames","","",""
"NCN_00656","Donald Gustave Ammerman","","https://contemporarycarecenters.com/wp-content/uploads/2019/03/Dr.-Ammerman.png","https://contemporarycarecenters.com/about/team/","","",""
"NCN_00657","Tiffany Leann Arnold","","https://d8tzmbmuvomgp.cloudfront.net/faculties/19E44A75-CCB3-46E5-BDC5-E21DE0025D8F.jpg","https://clinicaloptions.com/events/prp5796/2023-psychiatry-update-nppa/10093-10141","","",""
"NCN_00658","Fawzy Samy Basta Sr","","https://img.webmd.com/lhd/provider_prod/253965_ProviderProfileImage_df5d250e-deb0-46fd-9234-291b7350b584.png?","https://www.vitals.com/doctors/Dr_Fawzy_Basta.html","","",""
"NCN_00659","Amy Lynne Belnap","","https://photos.psychologytoday.com/52ca66fc-46cd-11ea-a6ad-06142c356176/3/320x400.jpeg","https://www.psychologytoday.com/us/psychiatrists/canvi-behavioral-health-chubbuck-id/708792","","",""
"NCN_00660","Fay Lynn(Hardison) Bembry","","https://genesight.com/wp-content/uploads/2021/12/Bembry-300x300.png.webp","https://genesight.com/blog/healthcare-provider/addressing-suicide-stigma/","","",""
"NCN_00661","Marty Neal Bennett","","https://media.licdn.com/dms/image/C4E03AQEjewQkmpBcjQ/profile-displayphoto-shrink_800_800/0/1616533828365?e=2147483647&v=beta&t=XmwEGsbuPfqNpcxkHQwR4pW1LaPRe3pL18q-A0G7l2Q","https://www.linkedin.com/in/marty-bennett-12a9a26/","","",""
"NCN_00663","Cristi Lynn Bundukamara","","https://voyagedenver.com/wp-content/uploads/sites/6/2023/01/c-PersonalCRISTIBUNDUKAMARA__drbphoto4_1668455686034-e1673135076476.jpg","https://voyagedenver.com/interview/community-highlights-meet-cristi-bundukamara-of-mentally-strong-academy/","","",""
"NCN_00665","Wenhui Cai","","https://cdn.theorg.com/a6be6fde-6595-4861-8154-dca5bf66a0f2_thumb.jpg","https://theorg.com/org/lafrontera-center-inc/org-chart/wenhui-cai","","",""
"NCN_00667","Bibi Das","","https://media.licdn.com/dms/image/C4D03AQF_4SiECP4mIg/profile-displayphoto-shrink_800_800/0/1517351596081?e=1713398400&v=beta&t=SVckPuvUCQvifw3fCNyKhzfye5Q-bHEtUYif5q5nF7s","https://www.linkedin.com/in/bibi-das-mbbs-md-91406426/","","",""
"NCN_00668","Kaitlynn Earls","","https://media.licdn.com/dms/image/C5603AQFAyLouo3rGlA/profile-displayphoto-shrink_400_400/0/1659620050180?e=1712793600&v=beta&t=jAbRJb-BDODxifO6t3VK8zDM2rW9KoFAsisufQpVPxs","https://www.linkedin.com/in/kaitlynn-earls-dnp-pmhnp-bc-82437a181/","","",""
"NCN_00669","Jessica (Keenan) Lynn Estes","","https://www.cumberlandhallhospital.com/wp-content/uploads/2023/06/Jess-Estes.jpg","https://www.cumberlandhallhospital.com/staff/jessica-estes/","","",""
"NCN_00671","Elena (Lanie) Victoria Fercilien","","https://media.licdn.com/dms/image/C5603AQGA3ZvGLg5FRA/profile-displayphoto-shrink_400_400/0/1644334761982?e=1712793600&v=beta&t=0zZ4DjqnTze0DeXhd5anv67juzOt6PTewQTu-JfI844","https://www.linkedin.com/in/elena-fercilien-mpas-pa-c-ba897259/?trk=org-employees&originalSubdomain=it","","",""
"NCN_00672","Martijn Figee","","https://www.mountsinai.org/files/fad_img_new/186/0000076810078972236641/0000072500069200515931.jpg","https://profiles.icahn.mssm.edu/martijn-figee","","",""
"NCN_00673","Pinkie Mae Fitts","","https://cdn.levohealth.com/w:249/h:300/q:mauto/f:best/https://milehighpsychiatry.com/wp-content/uploads/2023/11/Pinkie-Fitts.jpg","https://milehighpsychiatry.com/team/pinkie-fitts/","","",""
"NCN_00674","Steven Mark Fogelman","","https://doximity-res.cloudinary.com/images/f_auto,q_auto,t_public_profile_photo_320x320/5517cdfd-319e-4337-9398-80f2e2172d18/steven-fogelman-md-blossvale-ny.jpg","https://health.usnews.com/doctors/steven-fogelman-102366","","",""
"NCN_00675","Malcolm Robert Fraser","","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSnDDOAEOJjnRwU_d8r_iXWIA48nRMjYjI5FebdoZWG1QUGkLHwh7ZH7Rq-sRT3wLOSaG4&usqp=CAU","https://courses.mededicus.com/content/advances-management-parkinson%E2%80%99s-disease%E2%80%93related-psychosis-long-term-care-cmece-webcast#group-tabs-node-course-default2","","",""
"NCN_00677","Mitchell Lyle Glaser","","https://media.licdn.com/dms/image/D4E03AQG7P7omGeWmxg/profile-displayphoto-shrink_800_800/0/1686258608368?e=2147483647&v=beta&t=9IBqkA5fIqgkGhdqLMvYkYk-8tgyL_0XhFE2vxTNzVA","https://www.linkedin.com/in/mitchell-l-glaser-md-66728927a/","","",""
"NCN_00678","Amanda M Guggenmos","","https://i.ytimg.com/vi/DOcW6x9OguI/maxresdefault.jpg","https://www.youtube.com/watch?v=DOcW6x9OguI","","",""
"NCN_00679","Paige Chisum Harris","","https://media.licdn.com/dms/image/D5603AQH95llGIvJ8oQ/profile-displayphoto-shrink_800_800/0/1696517712305?e=2147483647&v=beta&t=OBAsA0ubXGb_oH8qYpQ3Gw0vf8qpQl_3jKDKr6V3Nt0","https://www.linkedin.com/in/paige-harris-b8597a144/","","",""
"NCN_00680","Marcia Marie Harris","","http://www.hshealthcare.net/assets/asset-1534900278197.png?v=0.27745106741132686","http://www.hshealthcare.net/about.html","","",""
"NCN_00681","James Robert Hart","","https://rollinghillshospital.org/wp-content/uploads/2020/01/james-hart3.jpg","https://rollinghillshospital.org/about-us/our-staff/","","",""
"NCN_00683","Charles Scott Jennisch","","https://doximity-res.cloudinary.com/images/f_auto,q_auto,t_public_profile_photo_320x320/bjbmyqxmsurhjipxtene/charles-jennisch-md-urbandale-ia.jpg","https://health.usnews.com/doctors/charles-jennisch-537797","","",""
"NCN_00685","Christopher Scott Joncas","","https://i.ytimg.com/vi/VXrtrNM0CWw/maxresdefault.jpg","https://paltc.org/content/christopher-s-joncas-md-cmd","","",""
"NCN_00686","Rebecca Ann Kraus","","https://www.conferenceharvester.com/uploads/harvester/photos/cropICVZCSBA-Presenter-KrausR(2).jpg","https://www.eventscribe.net/2022/elevate/fsPopup.asp?Mode=presenterInfo&PresenterID=1332095","","",""
"NCN_00687","Amy M Lacouture","","https://www.ingrezzahcp.com/images/efficacy/why-i-choose-ingrezza-for-adult-patients-with-td-video.jpg","https://www.ingrezzahcp.com/efficacy/tardive-dyskinesia","","",""
"NCN_00689","William J Long","","https://www.mdvip.com/sites/default/files/doctor-images/WLongMD_5263_162.png","https://www.mdvip.com/doctors/williamlongmd","","",""
"NCN_00690","Lauren C (Fultz) Lutz","","https://mlomxzr2socz.i.optimole.com/cb:VN7P~2fd3f/w:713/h:1030/q:mauto/ig:avif/f:best/https://centerstonehealthservices.org/wp-content/uploads/2022/10/Lauren-Photo-1-scaled.jpg","https://centerstonehealthservices.org/portfolio-item/lauren-c-lutz-pmhnp-bc/","","",""
"NCN_00691","Mohammad Azfar Malik","","https://www.centerpointehospital.com/wp-content/uploads/sites/200/2022/05/1-Malik-Award-Dr.-Malik-with-backdrop-close-up-May-7-2019-654x1024-1.jpg","https://www.centerpointehospital.com/about/blog/pioneer-of-the-year/","","",""
"NCN_00693","Albert Joseph Marano","","https://mdxvitals-res.cloudinary.com/private_images/q_auto/professionals/1597895/photo.jpg","https://doctor.webmd.com/practice/albert-j-marano-md-inc-37b468c8-4703-e211-a42b-001f29e3eb44","","",""
"NCN_00694","Carey Margaret Martin","","https://i0.wp.com/orcabehavioralhealth.com/wp-content/uploads/2022/09/Screenshot_23-1-1-e1663352988202.png?fit=499%2C680&ssl=1","https://orcabehavioralhealth.com/about-us/","","",""
"NCN_00696","Prakash Sham Masand","","https://www.iamresearch.org/wp-content/uploads/2014/10/Prakash-Masand.jpg","https://iamresearch.org/prakash-masand-m-d-appointed-chief-scientific-officer-institute-advanced-medical-research/","","",""
"NCN_00697","Desiree Marie Matthews","","https://d148x66490prkv.cloudfront.net/marketing-site/cropHKFQPRVU-Presenter-MatthewsD.jpg","https://www.hmpglobalevents.com/faculty/psych-congress-np-institute/613#:~:text=Desiree%20is%20the%20founder%20and,care%20providers%20within%20the%20company.","","",""
"NCN_00698","Roger S Mcintyre","","https://braxiascientific.com/wp-content/uploads/2021/10/Headshot-McIntyre-Roger-CEO.jpg","https://braxiascientific.com/leadership/dr-roger-s-mcintyre-chairman-and-chief-executive-officer/","","",""
"NCN_00700","Shaya Mokfi","","https://www.briarcliffsouthbend.com/wp-content/uploads/2017/07/Mokfi.jpg","https://briarcliffsouthbend.com/about-us/our-staff/administrators/","","",""
"NCN_00701","Jennifer Lee Mondillo","","https://images.squarespace-cdn.com/content/v1/5f45520812be302e827ff16a/991c758d-f772-4906-aa65-7eec86edbc0b/Dr.+Jennifer+Mondillo.jpg?format=1500w","https://www.nucellregen.com/meet-the-team","","",""
"NCN_00702","Samantha Mraz","","https://www.fairfield.edu/files/images/faculty-staff-profiles/mraz-samantha_1275508224_01032024.jpg","https://www.fairfield.edu/undergraduate/academics/schools-and-colleges/egan-school-of-nursing-and-health-studies/administration-and-faculty/index.html","","",""
"NCN_00703","Damaso Andres Oliva Jr","","https://cedarhillsbehavioral.com/wp-content/uploads/2023/11/cedar-pic-31-removebg-preview-7.jpg","https://cedarhillsbehavioral.com/our-team/","","",""
"NCN_00704","Hara E Oyedeji","","https://fortitudewellness.com/wp-content/uploads/2018/11/Hara-New.png","https://fortitudewellness.com/our-provider/","","",""
"NCN_00705","Erin M Petrusic","","https://doximity-res.cloudinary.com/images/c_crop,f_auto,h_315,q_auto,t_profile_photo_320x320,w_315,x_-1,y_0/fon0pf3ui6rsinm3ukrr/erin-petrusic-westmont-il.jpg?noindex=true","https://www.doximity.com/pub/erin-petrusic-np","","",""
"NCN_00706","Laura Elizabeth Porch","","https://neurologyclinic.org/assets/images/doctors/laura-porch.jpg","https://neurologyclinic.org/about","","",""
"NCN_00707","John H Potomski Jr","","https://static.wixstatic.com/media/faace9_c8f3ac96cbc84229840c98cab3871d93~mv2.jpg/v1/crop/x_11,y_14,w_139,h_134/fill/w_145,h_140,al_c,lg_1,q_80,enc_auto/Dr%20Potomski%20profile%20photo.jpg","https://www.bcmda.org/","","",""
"NCN_00710","Roger I Rivera","","https://miro.medium.com/v2/resize:fit:2000/1*btFB4D5cCPyG4vBhaRInRw.jpeg","https://medium.com/authority-magazine/roger-rivera-of-mente-suave-psychiatry-medicine-on-the-benefits-of-using-a-family-approach-for-3d54556f8717","","",""
"NCN_00711","Andrew Seth Rosenzweig","","https://doximity-res.cloudinary.com/images/f_auto,q_auto,t_public_profile_photo_320x320/vm0qvevrqwltp7vmxuup/andrew-rosenzweig-md-providence-ri.jpg","https://health.usnews.com/doctors/andrew-rosenzweig-123858","","",""
"NCN_00712","Clarence David Runnels III","","https://dims.healthgrades.com/dims3/MMH/format/webp/?url=https:%2F%2Fphotos.healthgrades.com%2Fimg%2Fprov%2Fx%2Fy%2Fp%2Fxyp4nls_w120h160_vrkhEkAFMw.jpg","https://www.healthgrades.com/providers/clarence-runnels-xyp4nls","","",""
"NCN_00713","James Avery Rush","","https://upswingpsychiatry.com/wp-content/uploads/2023/07/23-04-25_DrJamesRush_077-scaled-e1688680263224-1536x1536.jpg","https://upswingpsychiatry.com/dr-james-rush/","","",""
"NCN_00714","Paarth Janak Shah","","https://www.gilbertneurology.com/wp-content/uploads/2018/12/Dr-Shah.jpg","https://www.gilbertneurology.com/meet-the-providers/paarth-shah/","","",""
"NCN_00715","Fariborz Shams","","https://westanaheimmedctr.com/wp-content/uploads/2023/08/WAMC_2023_Dr.-Shams.jpg","https://westanaheimmedctr.com/gme/program-faculty/","","",""
"NCN_00717","Cortney R Smith","","https://centervilleclinics.com/wp-content/uploads/2017/12/cortney-smith.jpg","https://centervilleclinics.com/cortney-smith-crnp/","","",""
"NCN_00718","Ahmed Abdelfattah Taranissi","","https://arthurcenter.com/wp-content/uploads/2014/10/Ahmed_Taranissi.jpg","https://arthurcenter.com/about-us/leadership/","","",""
"NCN_00719","David Duncan Taylor","","https://erhd.ecu.edu/wp-content/pv-uploads/sites/81/2020/05/david-taylor-225x300.jpg","https://erhd.ecu.edu/alumni/david-taylor/","","",""
"NCN_00722","Ignacio H Valdes","","https://bluebonnetclinic.net/wp-content/uploads/bb-plugin/cache/2018_suit_headshot-square-4505071eae9580fae4657559789d28b6-5novtb60zfre.jpg","https://bluebonnetclinic.net/?page_id=234","","",""
"NCN_00724","Donald Evans Vollmer II","","https://www.bodyworksfranklin.com/wp-content/uploads/2021/01/DrDonaldVollmer-Headshot.jpg","https://www.bodyworksfranklin.com/about-us/dr-donald-vollmer/","","",""
"NCN_00725","Arvinder Pal Singh Walia","","https://cdcssl.ibsrv.net/ibimg/smb/1400x2010_80/webmgr/0q/g/e/image1_edited.jpg.webp?2b58ca3d26880680fab06d9dc13e2ad8","https://www.northwestpsychiatry.com/arvinder-walia-m-d/","","",""
"NCN_00726","Heather Redena Warren","","https://photos.psychologytoday.com/002e78da-bc18-4476-ba87-a8119bb1466e/1/320x400.jpeg","https://www.psychologytoday.com/us/psychiatrists/heather-r-warren-tallahassee-fl/1217675","","",""
"NCN_00727","Peter J Weiden","","https://d148x66490prkv.cloudfront.net/marketing-site/2024-01/Dr.%20Weiden.jpg.jpeg","https://www.hmpglobalevents.com/faculty/Psych-Congress/930","","",""
"NCN_00728","Emily Jane Wouk","","https://media.licdn.com/dms/image/C4E03AQFQTXYE59G1Ew/profile-displayphoto-shrink_200_200/0/1590428761489?e=1712793600&v=beta&t=_zYuuJvGkWVOyK7eXqUPkNy28rm-FJR_SwFTKsU4muk","https://www.linkedin.com/in/emily-wouk-msn-aprn-fnp-c-pmhnp-c-22288392/","","",""
"NCN_00729","Karim Samuel Yunez","","https://www.eehealth.org/-/media/images/modules/physician-directory/physicians-system-site/y/yunez-karim.jpg?h=340&mh=450&mw=450&w=275&hash=35CE082CFE0A59158340F1EFFCB33FC8","https://www.eehealth.org/find-a-doctor/y/yunez-karim/","","",""
"NCN_00730","Madeline Robinson Slisz","","https://www.gppconline.com/images/providers/GPPC_Robinson_400x400.jpg","https://www.gppconline.com/madeline-r-slisz-pa","","",""
"NCN_00731","Yvette M Bordelon","","https://medschool.ucla.edu/sites/g/files/oketem456/files/styles/small_square_250px/public/media/images/Yvette-Bordelon.jpg?h=ffba7bc9&itok=z1g1YFxD","https://medschool.ucla.edu/people/yvette-bordelon-md-phd","","",""
"NCN_00733","Salima Lydia Brillman","","https://img1.wsimg.com/isteam/ip/d557af37-f37d-476b-a451-cd51d7753c05/Brillman%20Head%20shot%201.jpg/:/cr=t:0%25,l:0%25,w:100%25,h:100%25/rs=w:400,cg:true","https://parkinsonssiliconvalley.com/home","","",""
"NCN_00734","Khashayar Dashtipour","","https://llu.edu/sites/llu.edu/files/styles/focal_point_portrait_300x400/public/faculty/cd281fcb0b8917a6fca6301b970422c4.JPEG?itok=cFNJ29PK","https://llu.edu/academics/faculty/dashtipour-khashayar/research","","",""
"NCN_00735","Virgilio Gerald H. Evidente","","https://www.honorhealth.com/sites/default/files/styles/physician_profile/public/physicians/1730163353.jpg?itok=FtOw8XNX","https://www.honorhealth.com/physicians/virgilio-evidente","","",""
"NCN_00736","Eric Scott Farbman","","https://rosemanmedicalgroup.com/wp-content/uploads/elementor/thumbs/E.Farbman_BlogImage-1-pqapfqksvj6yjuxho7tr5lfy7gh8c7mafxij4b4420.png","https://rosemanmedicalgroup.com/meet-roseman-medical-groups-dr-eric-farbman-md/","","",""
"NCN_00737","Michael David Geschwind","","https://researcherprofiles.org/profile/Modules/CustomViewPersonGeneralInfo/PhotoHandler.ashx?NodeID=190304&cachekey=131fb97d-300d-4b74-b22e-d5e220209d36","https://profiles.ucsf.edu/michael.geschwind","","",""
"NCN_00738","Mark Floyd Lew","","https://documentapi-fargate-documentbucket-15qi4tpdvnhlz.s3.amazonaws.com/207/3797c490-9a91-11ea-82e4-5b11130d030e.jpg","https://providers.keckmedicine.org/provider/Mark+Floyd+Lew/205043","","",""
"NCN_00739","Anna Emanuilovna Morenkova","","https://www.ucihealth.org/-/media/images/modules/physician-directory/physicians/m/morenkova_anna160x185.jpg?h=185&iar=0&mh=200&mw=200&w=160&hash=82FF50322F60AB6DCB5127AE937A5D6C","https://www.ucihealth.org/find-a-doctor/m/anna-morenkova","","",""
"NCN_00740","Nicki Niemann","","https://www.barrowneuro.org/wp-content/uploads/Niemann_Nicki-600x600.jpg","https://www.barrowneuro.org/person/nicki-niemann-md/","","",""
"NCN_00741","Maria Cristina Ospina","","https://drospina.com/wp-content/uploads/2021/01/Dr.-Maria-Cristina-Ospina-Regional-Parkinson-Center.jpg","https://drospina.com/meet-dr-ospina/","","",""
"NCN_00742","Susan Lee Perlman","","https://www.uclahealth.org/sites/default/files/styles/portrait_3x4_010000_300x400/public/images/perlman-susan-1114945474.jpg?h=3e4edcdf&f=aa8e7da2&itok=UMPWoOXL","https://www.uclahealth.org/providers/susan-perlman#about","","",""
"NCN_00743","Arshia Sadreddin","","https://www.sutterhealth.org/document/guid/595ADC38-F800-47DB-8E0A-72185216E100","https://www.sutterhealth.org/find-doctor/dr-arshia-sadreddin","","",""
"NCN_00745","Sharon Jacqueline Sha","","https://profiles.stanford.edu/proxy/api/cap/profiles/49183/resources/profilephoto/350x350.1602695373462.jpg","https://profiles.stanford.edu/sharon-sha","","",""
"NCN_00746","David Robert Shprecher","","https://tourette.org/wp-content/uploads/David-Sprecher.jpg","https://doctors.bannerhealth.com/provider/David+Shprecher/452122","","",""
"NCN_00747","Sandeep K Thakkar","","https://ocparkinsons.com/wp-content/uploads/2016/03/drthakkar-edited.png","https://ocparkinsons.com/about-mdpds/our-team/","","",""
"NCN_00748","Vicki L Wheelock","","https://health.ucdavis.edu/neurology/images/faculty/Wheelock056_142x193.jpg","https://health.ucdavis.edu/neurology/research/wheelock.html","","",""
"NCN_00749","Steven Fan Zhang","","https://neurocnv.com/wp-content/uploads/2020/11/Dr.-Zhang.jpg","https://neurocnv.com/steven-fan-zhang-md/","","",""
"NCN_00750","Richard M Dubinksy","","https://www.kumc.edu/images/_faculty/dubinsky-richard.jpg","https://www.kumc.edu/rdubinsk.html","","",""
"NCN_00751","Christopher William James","","https://cdn.iuhealth.org/providers/_200x225_crop_center-center_none/56188.jpg","https://iuhealth.org/find-providers/provider/christopher-w-james-md-6982","","",""
"NCN_00752","Kathleen M Shannon","","https://neurology.wisc.edu/wp-content/uploads/2021/02/Shannon_Kathleen_2023_Square-300x300.jpg","https://neurology.wisc.edu/people/shannon-kathleen/","","",""
"NCN_00753","Mariana Georgeta Varga","","https://www.findatopdoc.com/doctor_images/9/9c/2520508.jpg?v=4f29","https://www.findatopdoc.com/doctor/2520508-Mariana-Varga-neurologist-Oklahoma-City-OK-73104","","",""
"NCN_00754","Tuhin Virmani","","https://uamshealth.com/wp-content/uploads/fly-images/12024/Virmani-Tuhin-389x519-cc.jpg","https://uamshealth.com/provider/tuhin-virmani/","","",""
"NCN_00755","Suman Jayadev","","https://www.uwmedicine.org/sites/stevie/files/styles/square_l/public/provider-images/api-bioimage-suman-jayadev.jpg?itok=HVgl-4tG","https://www.uwmedicine.org/bios/suman-jayadev","","",""
"NCN_00756","Pratap R Chand","","https://www.ssmhealth.com/ssmhealth/provider-photos/pratap-r-chand-md.png","https://www.ssmhealth.com/find-a-doctor/doctor-details/pratap-r-chand-md","","",""
"NCN_00757","Tanya Lynn Harlow","","https://med.und.edu/education-training/residency-programs/neurology/_files/images/harlow-tanya.jpg","https://med.und.edu/education-training/residency-programs/neurology/faculty-staff.html","","",""
"NCN_00758","Amy Michele Hellman","","https://www.nebraskamed.com/sites/default/files/styles/max_650x650/public/credentialing_providers/1609074145.jpg.webp?itok=8DkVFTas","https://www.nebraskamed.com/doctors/amy-m-hellman","","",""
"NCN_00759","Danielle Nicole Larson","","https://www.nm.org/image/doctor/NPI/1528487972.jpg","https://www.nm.org/doctors/1528487972/danielle-nicole-larson-md","","",""
"NCN_00760","Martha A Nance","","https://www.healthpartners.com/content/dam/brand-identity/photography/headshots/n/nance-martha-7078-15376.jpg/jcr:content/renditions/nance-martha-7078-240x240-15376.png","https://www.healthpartners.com/care/find/doctor/15376/","","",""
"NCN_00761","Peggy Carlson Nopoulos","","https://profiles.uiowa.edu/api/people/peggy-nopoulos/image","https://medicine.uiowa.edu/neurology/profile/peggy-nopoulos","","",""
"NCN_00762","Joel S Perlmutter","","https://physicians.wustl.edu/wp-content/uploads/2020/06/Joel-Perlmutter-280x386.jpg","https://physicians.wustl.edu/people/joel-s-perlmutter-md/","","",""
"NCN_00763","Kelly Lynn (Janis) Andrzejewski","","https://medicine.buffalo.edu/content/dam/medicine/people/ecv/k/klandrze.jpg","https://medicine.buffalo.edu/faculty/profile.html?ubit=klandrze","","",""
"NCN_00764","Era Kaur Hanspal","","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKJJy9tHn4AvSR_9EUy95Ds1Z5DWPm5pAm3vo3ZFFjRUNjvz8kBvrf6j3YGT9r5IX8uX8&usqp=CAU","https://www.wamc.org/vox-pop/2020-05-04/medical-monday-dr-era-hanspal-5-4-20","","",""
"NCN_00765","Elise P Kayson-Rubin","","https://media.licdn.com/dms/image/C4D03AQGEYmXyHCw4PQ/profile-displayphoto-shrink_800_800/0/1522279912618?e=2147483647&v=beta&t=EO3gIsBpZFvibgoM6UgNGVsoAPcKAn0Yf03_703i9No","https://www.linkedin.com/in/kayson-elise-95333544","","",""
"NCN_00766","Shakaib Naseem Khan","","https://facultydirectory.uchc.edu/photo/14680","https://facultydirectory.uchc.edu/profile?profileId=Khan-Shakaib","","",""
"NCN_00767","Herminia Diana Rosas","","https://www.massgeneral.org/assets/mgh/images/neurology/team/herminia-rosas-120x120.png","https://www.massgeneral.org/neurology/treatments-and-services/huntingtons-team","","",""
"NCN_00768","Ruth Baciewicz Schneider","","https://www.urmc.rochester.edu/ecv_binary/faculty/generated/profile_web/24594.jpg","https://www.urmc.rochester.edu/people/112360104-ruth-b-schneider","","",""
